,Date,SecurityId,CompanyId,Ticker,IsoCountryCode,Close
582,2024-05-16,CMB,37965,JPM UN Equity,US,202.47
583,2024-05-16,MSFT,52712,MSFT UW Equity,US,420.99
584,2024-05-16,NVDA,53501,NVDA UW Equity,US,943.59
585,2024-05-16,XOM,25079,XOM UN Equity,US,117.87
586,2024-05-15,BRK.B,44925,BRK/B UN Equity,US,412.76
587,2024-05-15,CMB,37965,JPM UN Equity,US,202.11
588,2024-05-15,MSFT,52712,MSFT UW Equity,US,423.08
589,2024-05-15,NVDA,53501,NVDA UW Equity,US,946.3
590,2024-05-15,XOM,25079,XOM UN Equity,US,118.58
591,2024-05-14,BRK.B,44925,BRK/B UN Equity,US,410.24
592,2024-05-14,CMB,37965,JPM UN Equity,US,201.51
593,2024-05-14,MSFT,52712,MSFT UW Equity,US,416.56
594,2024-05-14,NVDA,53501,NVDA UW Equity,US,913.56
595,2024-05-14,XOM,25079,XOM UN Equity,US,117.67
596,2024-05-13,BRK.B,44925,BRK/B UN Equity,US,411.22
597,2024-05-13,CMB,37965,JPM UN Equity,US,198.73
598,2024-05-13,MSFT,52712,MSFT UW Equity,US,413.72
599,2024-05-13,NVDA,53501,NVDA UW Equity,US,903.99
600,2024-05-13,XOM,25079,XOM UN Equity,US,117.91
601,2024-05-10,BRK.B,44925,BRK/B UN Equity,US,412.05
602,2024-05-10,CMB,37965,JPM UN Equity,US,198.77
603,2024-05-10,MSFT,52712,MSFT UW Equity,US,414.74
604,2024-05-10,NVDA,53501,NVDA UW Equity,US,898.78
605,2024-05-10,XOM,25079,XOM UN Equity,US,117.96
606,2024-05-09,BRK.B,44925,BRK/B UN Equity,US,408.82
607,2024-05-09,CMB,37965,JPM UN Equity,US,197.5
608,2024-05-09,MSFT,52712,MSFT UW Equity,US,412.32
609,2024-05-09,NVDA,53501,NVDA UW Equity,US,887.47
610,2024-05-09,XOM,25079,XOM UN Equity,US,118.44
611,2024-05-08,BRK.B,44925,BRK/B UN Equity,US,406.37
612,2024-05-08,CMB,37965,JPM UN Equity,US,195.65
613,2024-05-08,MSFT,52712,MSFT UW Equity,US,410.54
614,2024-05-08,NVDA,53501,NVDA UW Equity,US,904.12
615,2024-05-08,XOM,25079,XOM UN Equity,US,116.15
616,2024-05-07,BRK.B,44925,BRK/B UN Equity,US,406.14
617,2024-05-07,CMB,37965,JPM UN Equity,US,191.75
618,2024-05-07,MSFT,52712,MSFT UW Equity,US,409.34
619,2024-05-07,NVDA,53501,NVDA UW Equity,US,905.54
620,2024-05-07,XOM,25079,XOM UN Equity,US,116.17
621,2024-05-06,BRK.B,44925,BRK/B UN Equity,US,404.92
622,2024-05-06,CMB,37965,JPM UN Equity,US,192
623,2024-05-06,MSFT,52712,MSFT UW Equity,US,413.54
624,2024-05-06,NVDA,53501,NVDA UW Equity,US,921.4
625,2024-05-06,XOM,25079,XOM UN Equity,US,116.75
626,2024-05-03,BRK.B,44925,BRK/B UN Equity,US,400.87
627,2024-05-03,CMB,37965,JPM UN Equity,US,190.51
628,2024-05-03,MSFT,52712,MSFT UW Equity,US,406.66
629,2024-05-03,NVDA,53501,NVDA UW Equity,US,887.89
630,2024-05-03,XOM,25079,XOM UN Equity,US,116
631,2024-05-02,BRK.B,44925,BRK/B UN Equity,US,400.6
632,2024-05-02,CMB,37965,JPM UN Equity,US,191.66
633,2024-05-02,MSFT,52712,MSFT UW Equity,US,397.84
634,2024-05-02,NVDA,53501,NVDA UW Equity,US,858.17
635,2024-05-02,XOM,25079,XOM UN Equity,US,116.24
636,2024-05-01,BRK.B,44925,BRK/B UN Equity,US,398.58
637,2024-05-01,CMB,37965,JPM UN Equity,US,191.86
638,2024-05-01,MSFT,52712,MSFT UW Equity,US,394.94
639,2024-05-01,NVDA,53501,NVDA UW Equity,US,830.41
640,2024-05-01,XOM,25079,XOM UN Equity,US,116.03
641,2024-04-30,BRK.B,44925,BRK/B UN Equity,US,396.73
642,2024-04-30,CMB,37965,JPM UN Equity,US,191.74
643,2024-04-30,MSFT,52712,MSFT UW Equity,US,389.33
644,2024-04-30,NVDA,53501,NVDA UW Equity,US,864.02
645,2024-04-30,XOM,25079,XOM UN Equity,US,118.27
646,2024-04-29,BRK.B,44925,BRK/B UN Equity,US,400.96
647,2024-04-29,CMB,37965,JPM UN Equity,US,193.28
648,2024-04-29,MSFT,52712,MSFT UW Equity,US,402.25
649,2024-04-29,NVDA,53501,NVDA UW Equity,US,877.57
650,2024-04-29,XOM,25079,XOM UN Equity,US,119.64
651,2024-04-26,BRK.B,44925,BRK/B UN Equity,US,402.1
652,2024-04-26,CMB,37965,JPM UN Equity,US,193.49
653,2024-04-26,MSFT,52712,MSFT UW Equity,US,406.32
654,2024-04-26,NVDA,53501,NVDA UW Equity,US,877.35
655,2024-04-26,XOM,25079,XOM UN Equity,US,117.96
656,2024-04-25,BRK.B,44925,BRK/B UN Equity,US,404.91
657,2024-04-25,CMB,37965,JPM UN Equity,US,193.37
658,2024-04-25,MSFT,52712,MSFT UW Equity,US,399.04
659,2024-04-25,NVDA,53501,NVDA UW Equity,US,826.32
660,2024-04-25,XOM,25079,XOM UN Equity,US,121.33
661,2024-04-24,BRK.B,44925,BRK/B UN Equity,US,405.95
662,2024-04-24,CMB,37965,JPM UN Equity,US,193.08
663,2024-04-24,MSFT,52712,MSFT UW Equity,US,409.06
664,2024-04-24,NVDA,53501,NVDA UW Equity,US,796.77
665,2024-04-24,XOM,25079,XOM UN Equity,US,121.05
666,2024-04-23,BRK.B,44925,BRK/B UN Equity,US,408.74
667,2024-04-23,CMB,37965,JPM UN Equity,US,192.14
668,2024-04-23,MSFT,52712,MSFT UW Equity,US,407.57
669,2024-04-23,NVDA,53501,NVDA UW Equity,US,824.23
670,2024-04-23,XOM,25079,XOM UN Equity,US,121.03
671,2024-04-22,BRK.B,44925,BRK/B UN Equity,US,408.78
672,2024-04-22,CMB,37965,JPM UN Equity,US,189.41
673,2024-04-22,MSFT,52712,MSFT UW Equity,US,400.96
674,2024-04-22,NVDA,53501,NVDA UW Equity,US,795.18
675,2024-04-22,XOM,25079,XOM UN Equity,US,120.56
676,2024-04-19,BRK.B,44925,BRK/B UN Equity,US,405.08
677,2024-04-19,CMB,37965,JPM UN Equity,US,185.8
678,2024-04-19,MSFT,52712,MSFT UW Equity,US,399.12
679,2024-04-19,NVDA,53501,NVDA UW Equity,US,762
680,2024-04-19,XOM,25079,XOM UN Equity,US,119.88
681,2024-04-18,BRK.B,44925,BRK/B UN Equity,US,399.89
682,2024-04-18,CMB,37965,JPM UN Equity,US,181.25
683,2024-04-18,MSFT,52712,MSFT UW Equity,US,404.27
684,2024-04-18,NVDA,53501,NVDA UW Equity,US,846.71
685,2024-04-18,XOM,25079,XOM UN Equity,US,118.52
686,2024-04-17,BRK.B,44925,BRK/B UN Equity,US,397.74
687,2024-04-17,CMB,37965,JPM UN Equity,US,180.08
688,2024-04-17,MSFT,52712,MSFT UW Equity,US,411.84
689,2024-04-17,NVDA,53501,NVDA UW Equity,US,840.35
690,2024-04-17,XOM,25079,XOM UN Equity,US,118.63
691,2024-04-16,BRK.B,44925,BRK/B UN Equity,US,396.92
692,2024-04-16,CMB,37965,JPM UN Equity,US,180.8
693,2024-04-16,MSFT,52712,MSFT UW Equity,US,414.58
